timestamp,value,bandCategory,alphaBetaRatio,state,StandardDeviation,stdDev,signalPower,RMS
19200.0,33.0,4.0,327.00390625,1,14.634897081182446,14.634897081182446,1089.0,33.0
19210.0,6.0,3.0,114.8326474622771,1,14.637176117769354,14.637176117769354,36.0,6.0
19220.0,44.0,4.0,289.6643598615917,1,14.641346151858572,14.641346151858572,1936.0,44.0
19230.0,30.0,4.0,123.83579881656804,1,14.637501846375619,14.637501846375619,900.0,30.0
19240.0,15.0,1.0,427.10714285714283,1,14.634550809692456,14.634550809692456,225.0,15.0
19250.0,40.0,4.0,6.324103265579545e-05,0,14.635554122643178,14.635554122643178,1600.0,40.0
19300.0,13.0,1.0,145.33506944444446,1,14.633215532663923,14.633215532663923,169.0,13.0
19320.0,25.0,1.0,4.9968223332974184e-05,0,14.63553705758174,14.63553705758174,625.0,25.0
19370.0,30.0,4.0,145.33506944444446,1,14.631776527531116,14.631776527531116,900.0,30.0
19400.0,34.0,4.0,0.00011242850249919192,0,14.630324600915202,14.630324600915202,1156.0,34.0
19410.0,39.0,4.0,189.82539682539684,1,14.630612969137037,14.630612969137037,1521.0,39.0
19430.0,34.0,4.0,258.37345679012344,1,14.623909671043661,14.623909671043661,1156.0,34.0
19490.0,22.0,1.0,4.9968223332974184e-05,0,14.607147671216596,14.607147671216596,484.0,22.0
19500.0,33.0,4.0,123.83579881656804,1,14.604331482558477,14.604331482558477,1089.0,33.0
19520.0,11.0,0.0,189.82539682539684,1,14.603335750183076,14.603335750183076,121.0,11.0
19550.0,20.0,1.0,258.37345679012344,1,14.594278013496721,14.594278013496721,400.0,20.0
19570.0,31.0,4.0,372.0577777777778,1,14.594722704917745,14.594722704917745,961.0,31.0
19610.0,29.0,1.0,114.8326474622771,1,14.589722075295896,14.589722075295896,841.0,29.0
19620.0,43.0,4.0,9.447117223890432e-05,0,14.592966896283695,14.592966896283695,1849.0,43.0
19660.0,25.0,1.0,106.77678571428571,1,14.585264570787166,14.585264570787166,625.0,25.0
19690.0,9.0,0.0,4.9968223332974184e-05,0,14.593097089616059,14.593097089616059,81.0,9.0
19730.0,24.0,1.0,372.0577777777778,1,14.595045017389168,14.595045017389168,576.0,24.0
19740.0,48.0,4.0,106.77678571428571,1,14.602858842103803,14.602858842103803,2304.0,48.0
19830.0,43.0,4.0,189.82539682539684,1,14.622671461801112,14.622671461801112,1849.0,43.0
19860.0,29.0,1.0,6.324103265579545e-05,0,14.613126226063333,14.613126226063333,841.0,29.0
19900.0,43.0,4.0,145.33506944444446,1,14.613608119001945,14.613608119001945,1849.0,43.0
19920.0,47.0,4.0,231.89196675900277,1,14.62689378260665,14.62689378260665,2209.0,47.0
19930.0,38.0,4.0,114.8326474622771,1,14.62654532249519,14.62654532249519,1444.0,38.0
19940.0,36.0,4.0,106.77678571428571,1,14.625095779001468,14.625095779001468,1296.0,36.0
20060.0,17.0,1.0,327.00390625,1,14.606527377630332,14.606527377630332,289.0,17.0
20100.0,5.0,3.0,231.89196675900277,1,14.612077757934548,14.612077757934548,25.0,5.0
20140.0,43.0,4.0,133.9408,1,14.611759259814466,14.611759259814466,1849.0,43.0
20150.0,7.0,3.0,231.89196675900277,1,14.61330665666998,14.61330665666998,49.0,7.0
20160.0,14.0,1.0,133.9408,1,14.610929233491197,14.610929233491197,196.0,14.0
20180.0,39.0,4.0,289.6643598615917,1,14.618676933900105,14.618676933900105,1521.0,39.0
20190.0,36.0,4.0,189.82539682539684,1,14.617253750751077,14.617253750751077,1296.0,36.0
20200.0,46.0,4.0,189.82539682539684,1,14.622889098365741,14.622889098365741,2116.0,46.0
20300.0,28.0,1.0,145.33506944444446,1,14.615821961601187,14.615821961601187,784.0,28.0
20310.0,44.0,4.0,9.447117223890432e-05,0,14.61969674232648,14.61969674232648,1936.0,44.0
20320.0,11.0,0.0,158.2476370510397,1,14.61875728526246,14.61875728526246,121.0,11.0
20340.0,40.0,4.0,7.807534895777217e-05,0,14.628138133171317,14.628138133171317,1600.0,40.0
20360.0,11.0,0.0,158.2476370510397,1,14.62411364356723,14.62411364356723,121.0,11.0
20400.0,11.0,0.0,289.6643598615917,1,14.62096507115964,14.62096507115964,121.0,11.0
20430.0,29.0,1.0,289.6643598615917,1,14.612068196251558,14.612068196251558,841.0,29.0
20440.0,30.0,4.0,158.2476370510397,1,14.608434643166072,14.608434643166072,900.0,30.0
20520.0,36.0,4.0,123.83579881656804,1,14.621767374888648,14.621767374888648,1296.0,36.0
20610.0,42.0,4.0,123.83579881656804,1,14.629668983275348,14.629668983275348,1764.0,42.0
20770.0,14.0,1.0,99.53983353151011,1,14.637764357336767,14.637764357336767,196.0,14.0
20780.0,34.0,4.0,209.2825,1,14.635463963029535,14.635463963029535,1156.0,34.0
20840.0,49.0,4.0,189.82539682539684,1,14.655829998684988,14.655829998684988,2401.0,49.0
20850.0,46.0,4.0,9.447117223890432e-05,0,14.66118839983628,14.66118839983628,2116.0,46.0
20910.0,1.0,2.0,258.37345679012344,1,14.673841244599341,14.673841244599341,1.0,1.0
20920.0,9.0,0.0,7.807534895777217e-05,0,14.674031697025324,14.674031697025324,81.0,9.0
20950.0,45.0,4.0,133.9408,1,14.676651015051444,14.676651015051444,2025.0,45.0
20970.0,8.0,0.0,495.3431952662722,1,14.67745445739529,14.67745445739529,64.0,8.0
21010.0,21.0,1.0,99.53983353151011,1,14.671107536820822,14.671107536820822,441.0,21.0
21020.0,2.0,2.0,158.2476370510397,1,14.676437115291908,14.676437115291908,4.0,2.0
21080.0,45.0,4.0,7.807534895777217e-05,0,14.691860229810153,14.691860229810153,2025.0,45.0
21090.0,9.0,0.0,427.10714285714283,1,14.692062599882341,14.692062599882341,81.0,9.0
21150.0,49.0,4.0,4.9968223332974184e-05,0,14.70391944052942,14.70391944052942,2401.0,49.0
21160.0,4.0,3.0,145.33506944444446,1,14.70755101991148,14.70755101991148,16.0,4.0
21170.0,43.0,4.0,172.96074380165288,1,14.710377822377747,14.710377822377747,1849.0,43.0
21190.0,38.0,4.0,123.83579881656804,1,14.709960202520511,14.709960202520511,1444.0,38.0
21210.0,16.0,1.0,9.447117223890432e-05,0,14.714056908105269,14.714056908105269,256.0,16.0
21240.0,37.0,4.0,289.6643598615917,1,14.71920787951196,14.71920787951196,1369.0,37.0
21250.0,16.0,1.0,114.8326474622771,1,14.716231525390027,14.716231525390027,256.0,16.0
21290.0,11.0,0.0,427.10714285714283,1,14.711791399792151,14.711791399792151,121.0,11.0
21300.0,3.0,2.0,495.3431952662722,1,14.716192507450835,14.716192507450835,9.0,3.0
21320.0,15.0,1.0,4.9968223332974184e-05,0,14.709399858008656,14.709399858008656,225.0,15.0
21400.0,14.0,1.0,145.33506944444446,1,14.69005717071587,14.69005717071587,196.0,14.0
21410.0,12.0,0.0,0.00011242850249919192,0,14.688650532859642,14.688650532859642,144.0,12.0
21430.0,28.0,1.0,99.53983353151011,1,14.689998063967195,14.689998063967195,784.0,28.0
21460.0,1.0,2.0,99.53983353151011,1,14.690997638076011,14.690997638076011,1.0,1.0
21530.0,37.0,4.0,189.82539682539684,1,14.689760681186415,14.689760681186415,1369.0,37.0
21540.0,14.0,1.0,106.77678571428571,1,14.687518584039582,14.687518584039582,196.0,14.0
21570.0,7.0,3.0,123.83579881656804,1,14.688010552113848,14.688010552113848,49.0,7.0
21580.0,11.0,0.0,209.2825,1,14.6870928557965,14.6870928557965,121.0,11.0
21660.0,12.0,0.0,258.37345679012344,1,14.70546804752729,14.70546804752729,144.0,12.0
21690.0,20.0,1.0,258.37345679012344,1,14.698135595653941,14.698135595653941,400.0,20.0
21700.0,26.0,1.0,0.00011242850249919192,0,14.694071136373914,14.694071136373914,676.0,26.0
21760.0,45.0,4.0,6.324103265579545e-05,0,14.702809836655483,14.702809836655483,2025.0,45.0
21770.0,36.0,4.0,6.324103265579545e-05,0,14.701450314751918,14.701450314751918,1296.0,36.0
21800.0,7.0,3.0,133.9408,1,14.700990550109712,14.700990550109712,49.0,7.0
21820.0,5.0,3.0,99.53983353151011,1,14.702362763927422,14.702362763927422,25.0,5.0
21840.0,17.0,1.0,327.00390625,1,14.699159119186254,14.699159119186254,289.0,17.0
21850.0,11.0,0.0,372.0577777777778,1,14.698228276221089,14.698228276221089,121.0,11.0
21870.0,34.0,4.0,99.53983353151011,1,14.697474895364666,14.697474895364666,1156.0,34.0
22030.0,6.0,3.0,145.33506944444446,1,14.695181371688255,14.695181371688255,36.0,6.0
22040.0,22.0,1.0,4.9968223332974184e-05,0,14.691175325535953,14.691175325535953,484.0,22.0
22060.0,12.0,0.0,145.33506944444446,1,14.693308514898451,14.693308514898451,144.0,12.0
22110.0,37.0,4.0,4.9968223332974184e-05,0,14.683331974124393,14.683331974124393,1369.0,37.0
22150.0,16.0,1.0,114.8326474622771,1,14.68107602977734,14.68107602977734,256.0,16.0
22190.0,13.0,1.0,99.53983353151011,1,14.671334944322455,14.671334944322455,169.0,13.0
22210.0,29.0,1.0,6.324103265579545e-05,0,14.66403383417465,14.66403383417465,841.0,29.0
22220.0,16.0,1.0,6.324103265579545e-05,0,14.66118551049114,14.66118551049114,256.0,16.0
22260.0,17.0,1.0,99.53983353151011,1,14.65416946867126,14.65416946867126,289.0,17.0
22290.0,48.0,4.0,372.0577777777778,1,14.661630957849162,14.661630957849162,2304.0,48.0
22310.0,31.0,4.0,209.2825,1,14.656777787983781,14.656777787983781,961.0,31.0
22350.0,6.0,3.0,372.0577777777778,1,14.657691155183464,14.657691155183464,36.0,6.0
22370.0,8.0,0.0,123.83579881656804,1,14.654610461087282,14.654610461087282,64.0,8.0
22390.0,15.0,1.0,327.00390625,1,14.649294106452448,14.649294106452448,225.0,15.0
22410.0,11.0,0.0,0.00011242850249919192,0,14.652665599613275,14.652665599613275,121.0,11.0
22460.0,40.0,4.0,209.2825,1,14.662690165881932,14.662690165881932,1600.0,40.0
22470.0,29.0,1.0,289.6643598615917,1,14.659173916910307,14.659173916910307,841.0,29.0
22500.0,41.0,4.0,189.82539682539684,1,14.657237065845438,14.657237065845438,1681.0,41.0
22530.0,18.0,1.0,9.447117223890432e-05,0,14.6539296771197,14.6539296771197,324.0,18.0
22540.0,3.0,2.0,106.77678571428571,1,14.658103843508394,14.658103843508394,9.0,3.0
22570.0,12.0,0.0,327.00390625,1,14.658139773691142,14.658139773691142,144.0,12.0
22630.0,5.0,3.0,258.37345679012344,1,14.667997543110472,14.667997543110472,25.0,5.0
22650.0,25.0,1.0,133.9408,1,14.664061532231305,14.664061532231305,625.0,25.0
22660.0,24.0,1.0,327.00390625,1,14.660108468401141,14.660108468401141,576.0,24.0
22670.0,23.0,1.0,145.33506944444446,1,14.656175128919433,14.656175128919433,529.0,23.0
22700.0,9.0,0.0,258.37345679012344,1,14.65500498680786,14.65500498680786,81.0,9.0
22720.0,48.0,4.0,106.77678571428571,1,14.662465293538267,14.662465293538267,2304.0,48.0
22730.0,3.0,2.0,133.9408,1,14.666568326237023,14.666568326237023,9.0,3.0
22770.0,29.0,1.0,145.33506944444446,1,14.665859802250376,14.665859802250376,841.0,29.0
22780.0,41.0,4.0,133.9408,1,14.667252698994156,14.667252698994156,1681.0,41.0
22830.0,33.0,4.0,99.53983353151011,1,14.66642747691999,14.66642747691999,1089.0,33.0
22870.0,45.0,4.0,123.83579881656804,1,14.671890771759907,14.671890771759907,2025.0,45.0
22890.0,31.0,4.0,4.9968223332974184e-05,0,14.66801617064222,14.66801617064222,961.0,31.0
23030.0,20.0,1.0,99.53983353151011,1,14.679575706338602,14.679575706338602,400.0,20.0
23070.0,15.0,1.0,145.33506944444446,1,14.666612468119464,14.666612468119464,225.0,15.0
23080.0,41.0,4.0,172.96074380165288,1,14.668011018395513,14.668011018395513,1681.0,41.0
23120.0,46.0,4.0,4.9968223332974184e-05,0,14.677452841638795,14.677452841638795,2116.0,46.0
23130.0,25.0,1.0,189.82539682539684,1,14.673603502476958,14.673603502476958,625.0,25.0
23140.0,11.0,0.0,231.89196675900277,1,14.672722866254484,14.672722866254484,121.0,11.0
23180.0,48.0,4.0,7.807534895777217e-05,0,14.678583334789597,14.678583334789597,2304.0,48.0
23230.0,25.0,1.0,0.00011242850249919192,0,14.680785434401058,14.680785434401058,625.0,25.0
23240.0,10.0,0.0,7.807534895777217e-05,0,14.680371195095955,14.680371195095955,100.0,10.0
23250.0,41.0,4.0,6.324103265579545e-05,0,14.681763057847835,14.681763057847835,1681.0,41.0
23270.0,47.0,4.0,4.9968223332974184e-05,0,14.684274208973896,14.684274208973896,2209.0,47.0
23290.0,44.0,4.0,6.324103265579545e-05,0,14.687635930082754,14.687635930082754,1936.0,44.0
23300.0,25.0,1.0,172.96074380165288,1,14.683814057426044,14.683814057426044,625.0,25.0
23330.0,39.0,4.0,9.447117223890432e-05,0,14.684246226262237,14.684246226262237,1521.0,39.0
23350.0,5.0,3.0,427.10714285714283,1,14.686772453189187,14.686772453189187,25.0,5.0
23360.0,26.0,1.0,172.96074380165288,1,14.683015182002595,14.683015182002595,676.0,26.0
23380.0,31.0,4.0,495.3431952662722,1,14.682598513605425,14.682598513605425,961.0,31.0
23410.0,23.0,1.0,495.3431952662722,1,14.677557273011416,14.677557273011416,529.0,23.0
23440.0,16.0,1.0,4.9968223332974184e-05,0,14.67454672365904,14.67454672365904,256.0,16.0
23450.0,27.0,1.0,158.2476370510397,1,14.670897876929148,14.670897876929148,729.0,27.0
23470.0,17.0,1.0,258.37345679012344,1,14.667929290821425,14.667929290821425,289.0,17.0
23500.0,14.0,1.0,123.83579881656804,1,14.662123877750806,14.662123877750806,196.0,14.0
23520.0,41.0,4.0,4.9968223332974184e-05,0,14.663618149779907,14.663618149779907,1681.0,41.0
23530.0,49.0,4.0,327.00390625,1,14.670944965014167,14.670944965014167,2401.0,49.0
23550.0,25.0,1.0,289.6643598615917,1,14.666862871557111,14.666862871557111,625.0,25.0
23580.0,8.0,0.0,427.10714285714283,1,14.667061187863702,14.667061187863702,64.0,8.0
23660.0,2.0,2.0,99.53983353151011,1,14.670918638718582,14.670918638718582,4.0,2.0
23670.0,12.0,0.0,209.2825,1,14.669634240494524,14.669634240494524,144.0,12.0
23690.0,2.0,2.0,258.37345679012344,1,14.670654316259196,14.670654316259196,4.0,2.0
23720.0,24.0,1.0,9.447117223890432e-05,0,14.660015812589982,14.660015812589982,576.0,24.0
23740.0,48.0,4.0,6.324103265579545e-05,0,14.666418438587746,14.666418438587746,2304.0,48.0
23750.0,34.0,4.0,145.33506944444446,1,14.664433679895868,14.664433679895868,1156.0,34.0
23760.0,4.0,3.0,189.82539682539684,1,14.667608037665484,14.667608037665484,16.0,4.0
23830.0,18.0,1.0,133.9408,1,14.670038813798406,14.670038813798406,324.0,18.0
23850.0,15.0,1.0,145.33506944444446,1,14.670163399425322,14.670163399425322,225.0,15.0
23880.0,5.0,3.0,145.33506944444446,1,14.66918759019855,14.66918759019855,25.0,5.0
23930.0,11.0,0.0,4.9968223332974184e-05,0,14.661908707896044,14.661908707896044,121.0,11.0
23940.0,48.0,4.0,99.53983353151011,1,14.668250485294843,14.668250485294843,2304.0,48.0
23950.0,49.0,4.0,231.89196675900277,1,14.675424895937722,14.675424895937722,2401.0,49.0
23980.0,10.0,0.0,209.2825,1,14.668490322003937,14.668490322003937,100.0,10.0
24000.0,8.0,0.0,99.53983353151011,1,14.674644574332241,14.674644574332241,64.0,8.0
24010.0,35.0,4.0,9.447117223890432e-05,0,14.673040954860506,14.673040954860506,1225.0,35.0
24030.0,24.0,1.0,0.00011242850249919192,0,14.673906821376683,14.673906821376683,576.0,24.0
24040.0,15.0,1.0,4.9968223332974184e-05,0,14.671562549237569,14.671562549237569,225.0,15.0
24080.0,6.0,3.0,209.2825,1,14.667326485044144,14.667326485044144,36.0,6.0
24120.0,4.0,3.0,172.96074380165288,1,14.674617065942035,14.674617065942035,16.0,4.0
24130.0,31.0,4.0,123.83579881656804,1,14.671776465755077,14.671776465755077,961.0,31.0
24140.0,3.0,2.0,133.9408,1,14.675593196742689,14.675593196742689,9.0,3.0
24160.0,21.0,1.0,231.89196675900277,1,14.673843059514939,14.673843059514939,441.0,21.0
24210.0,9.0,0.0,114.8326474622771,1,14.681515031881906,14.681515031881906,81.0,9.0
24260.0,35.0,4.0,114.8326474622771,1,14.68826273750243,14.68826273750243,1225.0,35.0
24280.0,45.0,4.0,123.83579881656804,1,14.688529234828167,14.688529234828167,2025.0,45.0
24300.0,27.0,1.0,123.83579881656804,1,14.681732891750285,14.681732891750285,729.0,27.0
24310.0,28.0,1.0,427.10714285714283,1,14.678345223701644,14.678345223701644,784.0,28.0
24330.0,44.0,4.0,231.89196675900277,1,14.680846324722607,14.680846324722607,1936.0,44.0
24370.0,44.0,4.0,0.00011242850249919192,0,14.679856870896264,14.679856870896264,1936.0,44.0
24400.0,13.0,1.0,172.96074380165288,1,14.678688311107443,14.678688311107443,169.0,13.0
24450.0,31.0,4.0,6.324103265579545e-05,0,14.679287835764262,14.679287835764262,961.0,31.0
24590.0,17.0,1.0,172.96074380165288,1,14.677396747226599,14.677396747226599,289.0,17.0
24610.0,21.0,1.0,495.3431952662722,1,14.670411245100782,14.670411245100782,441.0,21.0
24620.0,32.0,4.0,427.10714285714283,1,14.667895977247507,14.667895977247507,1024.0,32.0
24640.0,6.0,3.0,427.10714285714283,1,14.666661814128558,14.666661814128558,36.0,6.0
24660.0,46.0,4.0,158.2476370510397,1,14.67365293573055,14.67365293573055,2116.0,46.0
24730.0,23.0,1.0,145.33506944444446,1,14.67771729565145,14.67771729565145,529.0,23.0
24770.0,10.0,0.0,9.447117223890432e-05,0,14.67544409118594,14.67544409118594,100.0,10.0
24800.0,23.0,1.0,123.83579881656804,1,14.673016219541429,14.673016219541429,529.0,23.0
24830.0,1.0,2.0,372.0577777777778,1,14.684593405904412,14.684593405904412,1.0,1.0
24870.0,39.0,4.0,145.33506944444446,1,14.680127522915615,14.680127522915615,1521.0,39.0
24920.0,40.0,4.0,427.10714285714283,1,14.672217928745235,14.672217928745235,1600.0,40.0
24930.0,47.0,4.0,258.37345679012344,1,14.677519885171803,14.677519885171803,2209.0,47.0
24970.0,35.0,4.0,6.324103265579545e-05,0,14.681893170770847,14.681893170770847,1225.0,35.0
24980.0,49.0,4.0,4.9968223332974184e-05,0,14.688774527641883,14.688774527641883,2401.0,49.0
25030.0,3.0,2.0,231.89196675900277,1,14.69589125645829,14.69589125645829,9.0,3.0
25060.0,39.0,4.0,7.807534895777217e-05,0,14.693357086077091,14.693357086077091,1521.0,39.0
25070.0,1.0,2.0,372.0577777777778,1,14.698450735581995,14.698450735581995,1.0,1.0
25080.0,33.0,4.0,372.0577777777778,1,14.696253152603967,14.696253152603967,1089.0,33.0
25090.0,36.0,4.0,258.37345679012344,1,14.695106214360827,14.695106214360827,1296.0,36.0
25120.0,44.0,4.0,172.96074380165288,1,14.694715816456727,14.694715816456727,1936.0,44.0
25130.0,43.0,4.0,495.3431952662722,1,14.697160774423804,14.697160774423804,1849.0,43.0
25170.0,45.0,4.0,0.00011242850249919192,0,14.699576300290806,14.699576300290806,2025.0,45.0
25180.0,39.0,4.0,495.3431952662722,1,14.699746987226774,14.699746987226774,1521.0,39.0
25200.0,12.0,0.0,495.3431952662722,1,14.70095318402069,14.70095318402069,144.0,12.0
25250.0,34.0,4.0,114.8326474622771,1,14.70022599395938,14.70022599395938,1156.0,34.0
25260.0,46.0,4.0,372.0577777777778,1,14.704621600949098,14.704621600949098,2116.0,46.0
25290.0,29.0,1.0,158.2476370510397,1,14.70737381127297,14.70737381127297,841.0,29.0
25430.0,33.0,4.0,114.8326474622771,1,14.717615588242587,14.717615588242587,1089.0,33.0
25440.0,4.0,3.0,289.6643598615917,1,14.720578737822915,14.720578737822915,16.0,4.0
25470.0,10.0,0.0,495.3431952662722,1,14.71728781481956,14.71728781481956,100.0,10.0
25490.0,43.0,4.0,158.2476370510397,1,14.716538726735656,14.716538726735656,1849.0,43.0
25510.0,20.0,1.0,4.9968223332974184e-05,0,14.709791523394598,14.709791523394598,400.0,20.0
25520.0,13.0,1.0,133.9408,1,14.70823318659835,14.70823318659835,169.0,13.0
25590.0,29.0,1.0,114.8326474622771,1,14.706384177646807,14.706384177646807,841.0,29.0
25620.0,31.0,4.0,9.447117223890432e-05,0,14.700207135639504,14.700207135639504,961.0,31.0
25670.0,38.0,4.0,106.77678571428571,1,14.699776376684168,14.699776376684168,1444.0,38.0
25690.0,10.0,0.0,7.807534895777217e-05,0,14.699440483531752,14.699440483531752,100.0,10.0
25730.0,41.0,4.0,327.00390625,1,14.698751617833139,14.698751617833139,1681.0,41.0
25860.0,45.0,4.0,209.2825,1,14.69963098226339,14.69963098226339,2025.0,45.0
25930.0,27.0,1.0,231.89196675900277,1,14.701584060211328,14.701584060211328,729.0,27.0
25950.0,5.0,3.0,258.37345679012344,1,14.706837429870783,14.706837429870783,25.0,5.0
25990.0,14.0,1.0,372.0577777777778,1,14.702308686444432,14.702308686444432,196.0,14.0
26030.0,31.0,4.0,6.324103265579545e-05,0,14.698121357971736,14.698121357971736,961.0,31.0
26040.0,8.0,0.0,0.00011242850249919192,0,14.69874653046737,14.69874653046737,64.0,8.0
26070.0,48.0,4.0,9.447117223890432e-05,0,14.705281868947887,14.705281868947887,2304.0,48.0
26080.0,5.0,3.0,258.37345679012344,1,14.707581033219606,14.707581033219606,25.0,5.0
26110.0,5.0,3.0,145.33506944444446,1,14.714939470467787,14.714939470467787,25.0,5.0
26120.0,24.0,1.0,9.447117223890432e-05,0,14.711502627134132,14.711502627134132,576.0,24.0
26130.0,12.0,0.0,106.77678571428571,1,14.710338097521632,14.710338097521632,144.0,12.0
26170.0,2.0,2.0,258.37345679012344,1,14.717672037458046,14.717672037458046,4.0,2.0
26210.0,14.0,1.0,231.89196675900277,1,14.710196468825092,14.710196468825092,196.0,14.0
26220.0,48.0,4.0,231.89196675900277,1,14.715900850471126,14.715900850471126,2304.0,48.0
26270.0,28.0,1.0,0.00011242850249919192,0,14.709748261745101,14.709748261745101,784.0,28.0
26300.0,26.0,1.0,427.10714285714283,1,14.709197017905757,14.709197017905757,676.0,26.0
26320.0,20.0,1.0,158.2476370510397,1,14.706042808386705,14.706042808386705,400.0,20.0
26340.0,33.0,4.0,289.6643598615917,1,14.709561220171068,14.709561220171068,1089.0,33.0
26380.0,5.0,3.0,9.447117223890432e-05,0,14.710144039487696,14.710144039487696,25.0,5.0
26400.0,36.0,4.0,4.9968223332974184e-05,0,14.70899795840149,14.70899795840149,1296.0,36.0
26410.0,18.0,1.0,289.6643598615917,1,14.706173854336933,14.706173854336933,324.0,18.0
26420.0,49.0,4.0,114.8326474622771,1,14.712556803054522,14.712556803054522,2401.0,49.0
26440.0,18.0,1.0,231.89196675900277,1,14.713274279297515,14.713274279297515,324.0,18.0
26450.0,12.0,0.0,427.10714285714283,1,14.71214835389559,14.71214835389559,144.0,12.0
26470.0,8.0,0.0,106.77678571428571,1,14.710652588641597,14.710652588641597,64.0,8.0
26480.0,21.0,1.0,9.447117223890432e-05,0,14.707411161807528,14.707411161807528,441.0,21.0
26490.0,7.0,3.0,6.324103265579545e-05,0,14.70855356940673,14.70855356940673,49.0,7.0
26500.0,43.0,4.0,0.00011242850249919192,0,14.710806046150761,14.710806046150761,1849.0,43.0
26530.0,38.0,4.0,189.82539682539684,1,14.710762192719827,14.710762192719827,1444.0,38.0
26570.0,1.0,2.0,123.83579881656804,1,14.717142301674729,14.717142301674729,1.0,1.0
26580.0,29.0,1.0,289.6643598615917,1,14.71416182793414,14.71416182793414,841.0,29.0
26590.0,23.0,1.0,158.2476370510397,1,14.710808087163162,14.710808087163162,529.0,23.0
26610.0,15.0,1.0,495.3431952662722,1,14.706325223193431,14.706325223193431,225.0,15.0
26620.0,33.0,4.0,172.96074380165288,1,14.704226371513403,14.704226371513403,1089.0,33.0
26660.0,46.0,4.0,158.2476370510397,1,14.705072147691924,14.705072147691924,2116.0,46.0
26690.0,35.0,4.0,231.89196675900277,1,14.703595131998497,14.703595131998497,1225.0,35.0
26710.0,6.0,3.0,172.96074380165288,1,14.702671226771411,14.702671226771411,36.0,6.0
26730.0,38.0,4.0,372.0577777777778,1,14.699773233828086,14.699773233828086,1444.0,38.0
26810.0,40.0,4.0,289.6643598615917,1,14.709471678853054,14.709471678853054,1600.0,40.0
26820.0,36.0,4.0,0.00011242850249919192,0,14.708339398930741,14.708339398930741,1296.0,36.0
26830.0,24.0,1.0,7.807534895777217e-05,0,14.705002313886503,14.705002313886503,576.0,24.0
26880.0,7.0,3.0,6.324103265579545e-05,0,14.702318604813172,14.702318604813172,49.0,7.0
26890.0,45.0,4.0,6.324103265579545e-05,0,14.705753827391675,14.705753827391675,2025.0,45.0
26930.0,8.0,0.0,372.0577777777778,1,14.70419629589849,14.70419629589849,64.0,8.0
26940.0,39.0,4.0,289.6643598615917,1,14.704307907309198,14.704307907309198,1521.0,39.0
26950.0,33.0,4.0,99.53983353151011,1,14.702215537368629,14.702215537368629,1089.0,33.0
27040.0,35.0,4.0,372.0577777777778,1,14.709226943612519,14.709226943612519,1225.0,35.0
27050.0,9.0,0.0,327.00390625,1,14.709397110997122,14.709397110997122,81.0,9.0
27060.0,9.0,0.0,172.96074380165288,1,14.709563993827194,14.709563993827194,81.0,9.0
27130.0,40.0,4.0,231.89196675900277,1,14.706951436999173,14.706951436999173,1600.0,40.0
27150.0,15.0,1.0,106.77678571428571,1,14.704157595667965,14.704157595667965,225.0,15.0
27180.0,20.0,1.0,114.8326474622771,1,14.699033870169247,14.699033870169247,400.0,20.0
27270.0,5.0,3.0,495.3431952662722,1,14.699931601847869,14.699931601847869,25.0,5.0
27290.0,30.0,4.0,123.83579881656804,1,14.694893949175226,14.694893949175226,900.0,30.0
27310.0,42.0,4.0,6.324103265579545e-05,0,14.695427607297217,14.695427607297217,1764.0,42.0
27360.0,20.0,1.0,106.77678571428571,1,14.688960073848367,14.688960073848367,400.0,20.0
27390.0,44.0,4.0,189.82539682539684,1,14.686642215140822,14.686642215140822,1936.0,44.0
27430.0,11.0,0.0,289.6643598615917,1,14.685736651298221,14.685736651298221,121.0,11.0
27560.0,20.0,1.0,7.807534895777217e-05,0,14.68456786188993,14.68456786188993,400.0,20.0
27580.0,16.0,1.0,9.447117223890432e-05,0,14.679096889030445,14.679096889030445,256.0,16.0
27620.0,32.0,4.0,427.10714285714283,1,14.670331264773528,14.670331264773528,1024.0,32.0
27630.0,18.0,1.0,372.0577777777778,1,14.667668106940216,14.667668106940216,324.0,18.0
27640.0,1.0,2.0,327.00390625,1,14.672473466517411,14.672473466517411,1.0,1.0
27680.0,25.0,1.0,289.6643598615917,1,14.666254780718111,14.666254780718111,625.0,25.0
27700.0,32.0,4.0,231.89196675900277,1,14.66395729403604,14.66395729403604,1024.0,32.0
27730.0,10.0,0.0,4.9968223332974184e-05,0,14.664277932294059,14.664277932294059,100.0,10.0
27770.0,41.0,4.0,495.3431952662722,1,14.65888896016073,14.65888896016073,1681.0,41.0
27830.0,1.0,2.0,327.00390625,1,14.670216716136729,14.670216716136729,1.0,1.0
27920.0,47.0,4.0,114.8326474622771,1,14.68271964473784,14.68271964473784,2209.0,47.0
27930.0,30.0,4.0,99.53983353151011,1,14.680022265611466,14.680022265611466,900.0,30.0
27950.0,4.0,3.0,172.96074380165288,1,14.68832729780074,14.68832729780074,16.0,4.0
28010.0,13.0,1.0,7.807534895777217e-05,0,14.696639974305358,14.696639974305358,169.0,13.0
28060.0,36.0,4.0,106.77678571428571,1,14.697621792970658,14.697621792970658,1296.0,36.0
28100.0,22.0,1.0,145.33506944444446,1,14.689041209342426,14.689041209342426,484.0,22.0
28130.0,7.0,3.0,123.83579881656804,1,14.690214394046414,14.690214394046414,49.0,7.0
